Publishing_Year;Book_Name;Author;Language_Code;Author_Rating;Book_Average_Rating;Book_Ratings_Count;Gross_sales/ Bruttoumsatz;Publisher_Revenue;Publisher;Verfilmt;Genre_standardized
1984.0;The House on Mango Street;Sandra Cisneros;en;Intermediate;3.57;81579.0;115.83;0.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion / Coming-of-Age
2008.0;City of Thieves;David Benioff;en;Excellent;4.28;68063.0;232.83;139698.0;Harper;Nein;Historische Fiktion / Krieg
2007.0;Halfway to the Grave;Jeaniene Frost;en;Excellent;4.18;106608.0;232.83;139698.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Paranormal Romance
1980.0;The Twits;Roald Dahl, Quentin Blake;en;Intermediate;3.94;82458.0;855.27;513162.0;Random;Nein;Kinderbuch / Humor
2003.0;Abhorsen;Garth Nix;en;Excellent;4.29;80740.0;1519.83;911898.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Jugendbuch
2002.0;The Beach House;James Patterson, Peter de Jonge;en;Intermediate;3.82;68676.0;466.83;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Mystery
1987.0;Eyes of the Dragon;Stephen King;en;Intermediate;3.92;72714.0;700.83;420498.0;Harper;Ja;Fantasy / Dark Fantasy
1976.0;Children of Dune;Frank Herbert;en;Intermediate;3.9;74133.0;115.83;0.0;Amazon Digital Services,  Inc,;Ja;Science-Fiction
2011.0;Leviathan Wakes;James S,A, Corey;en;Excellent;4.2;68416.0;1689.48;1013688.0;Harper;Ja;Science-Fiction / Space Opera
2015.0;Queen of Shadows;Sarah J, Maas;en;Famous;4.6;99067.0;349.83;209898.0;Macmillan;Nein;Fantasy / Jugendbuch
1991.0;Maus II : And Here My Troubles Began ;Art Spiegelman;en;Famous;4.41;90147.0;583.83;350298.0;Hachette;Nein;Graphic Novel / Holocaust / Memoir
1962.0;The Snowy Day;Ezra Jack Keats;en;Excellent;4.13;81914.0;1170.0;702.0;Amazon Digital Services,  Inc,;Nein;Kinderbuch / Klassiker
2003.0;To the Nines;Janet Evanovich;en;Excellent;4.16;86963.0;1402.83;841698.0;Penguin;Nein;Krimi / Humor
2012.0;Where We Belong;Emily Giffin;en;Intermediate;3.86;68224.0;115.83;0.0;Amazon Digital Services,  Inc,;Nein;Frauenliteratur / Romanze
1994.0;The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus;Richard   Preston;en;Excellent;4.1;72207.0;349.83;0.0;Amazon Digital Services,  Inc,;Ja;Sachbuch / Wissenschaft / Medizin
1999.0;Sputnik Sweetheart;Haruki Murakami, Philip Gabriel;en;Intermediate;3.82;62229.0;1084.59;650754.0;Penguin;Ja;Fiction japan
2012.0;The Signature of All Things;Elizabeth Gilbert;en;Intermediate;3.81;61135.0;232.83;139698.0;Amazon Digital Services,  Inc,;Nein;istorische Fiktion / Familiensaga
2003.0;Eats, Shoots and Leaves;Lynne Truss;en;Intermediate;3.86;79117.0;466.83;0.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Sprache / Humor
2004.0;Dead Witch Walking;Kim Harrison;en;Excellent;4.04;91390.0;349.83;0.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy / Paranormal Romance
2009.0;An Echo in the Bone;Diana Gabaldon;en;Famous;4.42;68854.0;1391.13;834678.0;Simon and Schuster Digital Sales Inc;Ja;Historische Fantasy / Zeitreise
2011.0;Unearthly;Cynthia Hand;en;Excellent;4.06;99942.0;232.83;139698.0;Hachette;Nein;Fantasy / Jugendbuch / Romantik
1988.0;The Case for Christ;Lee Strobel;en;Excellent;4.1;67128.0;799.11;479466.0;Macmillan;Ja;Sachbuch / Religion / Christlicher Glaube
2005.0;Knife of Dreams;Robert Jordan;en;Excellent;4.12;71379.0;349.83;0.0;Amazon Digital Services,  Inc,;Ja;Fantasy / High Fantasy
2002.0;Hoot;Carl Hiaasen;en;Intermediate;3.81;75275.0;583.83;350298.0;Penguin;Ja;Jugendbuch / Umwelt / Abenteuer
2012.0;This is How You Lose Her;Junot DÃÂ­az;en;Intermediate;3.75;66720.0;624.08;374448.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion / Kurzgeschichten / Beziehungen
2004.0;After Dark;Haruki Murakami, Jay Rubin;en;Intermediate;3.68;181000.0;694.84;0.0;Amazon Digital Services,  Inc,;Nein;Fiction japan
1992.0;Ishmael: An Adventure of the Mind and Spirit;Daniel Quinn;en;Intermediate;3.97;63304.0;892.04;535224.0;Random;Nein;Philosophischer Roman / Umwelt
2010.0;It's Not Summer Without You;Jenny Han;en;Excellent;4.14;80367.0;346.84;0.0;Amazon Digital Services,  Inc,;Ja;Jugendbuch / Romantik
2012.0;Pushing the Limits;Katie McGarry;en;Excellent;4.08;93818.0;462.84;0.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Romantik / Drama
2001.0;Quidditch Through the Ages;Kennilworthy Whisp, J,K, Rowling;en;Intermediate;3.85;90908.0;114.84;68904.0;Random;Nein;Fantasy / Fiktiver Sport / Harry Potter
1977.0;Miss Nelson Is Missing!;Harry Allard, James  Marshall;en;Excellent;4.26;77206.0;1158.84;695304.0;Penguin;Nein;Kinderbuch / Humor / Schule
1979.0;The Long Walk;Richard Bachman, Stephen King;en;Excellent;4.11;71775.0;462.84;277704.0;Hachette;Ja;Dystopie / Thriller
2001.0;The Ersatz Elevator;Lemony Snicket, Brett Helquist;en;Excellent;4.01;90071.0;230.84;138504.0;Random;Ja;Kinderbuch / Abenteuer / Mystery
2004.0;Messenger ;Lois Lowry;en;Intermediate;3.9;79746.0;462.84;277704.0;Amazon Digital Services,  Inc,;Nein;Dystopie / Jugendbuch / Fantasy
2007.0;Lover Revealed;J,R, Ward;en;Excellent;4.3;97830.0;694.84;0.0;Amazon Digital Services,  Inc,;Nein;Paranormale Romantik / Urban Fantasy
2005.0;'Salem's Lot The Illustrated Edition;Stephen King, Jerry N, Uelsmann;en;Excellent;4.25;72797.0;770.24;462144.0;Hachette;Ja;Horror / Vampire / Illustrierte Ausgabe
2007.0;The Mysterious Benedict Society;Trenton Lee Stewart, Carson Ellis;en;Excellent;4.14;87335.0;114.84;68904.0;Amazon Digital Services,  Inc,;Ja;Kinderbuch / Abenteuer / Mystery
2007.0;God is Not Great: How Religion Poisons Everything;Christopher Hitchens;en;Intermediate;3.96;64347.0;694.84;416904.0;Amazon Digital Services,  Inc,;Nein;Sachbuch / Religion / Gesellschaftskritik
2013.0;Never Too Far (Too Far, #2);Abbi Glines;en;Excellent;4.21;97616.0;114.84;68904.0;Amazon Digital Services,  Inc,;Nein;New Adult / Romantik
2004.0;State of Fear;Michael Crichton;en;Intermediate;3.69;65397.0;114.84;68904.0;Amazon Digital Services,  Inc,;Nein;Thriller / Wissenschaft / Öko-Katastrophe
2012.0;The Statistical Probability of Love at First Sight;Jennifer E, Smith;en;Intermediate;3.8;89356.0;114.84;0.0;Amazon Digital Services,  Inc,;Ja;Jugendbuch / Romantik
2004.0;The Golem's Eye;Jonathan Stroud;en;Excellent;4.09;69058.0;810.84;486504.0;Simon and Schuster Digital Sales Inc;Nein;Fantasy / Jugendbuch / Magie
1980.0;Still Life with Woodpecker;Tom Robbins;en;Excellent;4.04;56802.0;346.84;0.0;Amazon Digital Services,  Inc,;Nein;Literarische Fiktion / Satire / Liebesgeschichte
2004.0;Those Who Save Us;Jenna Blum;en;Excellent;4.12;68480.0;114.84;0.0;Amazon Digital Services,  Inc,;Ja;Historische Fiktion / Holocaust
2005.0;The Broker;John Grisham;en;Intermediate;3.77;65428.0;114.84;68904.0;Amazon Digital Services,  Inc,;Nein;Thriller / Justiz / Politik
2011.0;Across the Universe;Beth Revis;en;Intermediate;3.78;94176.0;462.84;0.0;Amazon Digital Services,  Inc,;Nein;Science-Fiction / Jugendbuch / Romantik
1978.0;The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth;M, Scott Peck;en;Excellent;4.03;61238.0;1042.84;625704.0;Amazon Digital Services,  Inc,;Nein;Psychologie / Lebenshilfe / Spiritualität
2004.0;Blood Rites;Jim Butcher;en;Excellent;4.33;79627.0;1041.68;625008.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Urban Fantasy / Magie
1942.0;The Boxcar Children;Gertrude Chandler Warner, L, Kate Deal;en;Excellent;4.09;92916.0;1506.84;904104.0;Simon and Schuster Digital Sales Inc;Ja;Kinderbuch / Abenteuer / Klassiker
2013.0;The Silent Wife;A,S,A, Harrison;en;Novice;3.3;60323.0;784.16;470496.0;Amazon Digital Services,  Inc,;Ja;Psychologischer Thriller
2011.0;How to Be a Woman;Caitlin Moran;en;Intermediate;3.73;70446.0;346.84;0.0;Amazon Digital Services,  Inc,;Nein;Autobiografie / Feminismus / Humor
2016.0;A Court of Mist and Fury;Sarah J, Maas;en;Famous;4.72;108384.0;1158.84;695304.0;Simon and Schuster Digital Sales Inc;Ja;Fantasy / Romantasy / Erotik
2010.0;Life;Keith Richards;en;Intermediate;3.84;60409.0;926.84;556104.0;Random;Nein;Autobiografie / Musik
2008.0;Unaccustomed Earth;Jhumpa Lahiri;en;Excellent;4.11;60126.0;458.85;0.0;Amazon Digital Services,  Inc,;Nein;Kurzgeschichten / Immigration / Beziehungen
1998.0;The Pilot's Wife;Anita Shreve;en;Intermediate;3.5;71777.0;1367.35;820.41;Simon and Schuster Digital Sales Inc;Ja;Roman / Tragödie / Geheimnis
1985.0;White Noise;Don DeLillo;en;Intermediate;3.86;55678.0;573.85;0.0;Amazon Digital Services,  Inc,;Ja;Postmoderne / Gesellschaftskritik
1992.0;Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest;Stephen E, Ambrose;en;Famous;4.42;66079.0;343.85;0.0;Amazon Digital Services,  Inc,;Ja;Sachbuch / Geschichte / Zweiter Weltkrieg
1859.0;On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life;Charles Darwin;en;Intermediate;3.97;64162.0;1033.85;620.31;Harper;Nein;Wissenschaft / Evolution / Naturgeschichte
2003.0;Blankets;Craig Thompson;en;Excellent;4.06;70454.0;343.85;0.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel / Coming of Age / Autobiografisch
2008.0;The Story of Edgar Sawtelle;David Wroblewski;en;Intermediate;3.6;70382.0;343.85;0.0;Amazon Digital Services,  Inc,;Ja;Literarische Fiktion / Tiere / Familie
2000.0;Drowning Ruth;Christina Schwarz;en;Intermediate;3.73;67768.0;573.85;0.0;Amazon Digital Services,  Inc,;Nein;Roman / Drama / Familie
1971.0;Post Office;Charles Bukowski;en;Excellent;4.01;59295.0;343.85;206.31;Harper;Nein;Satire / Groteske / Arbeiterklasse
1992.0;All the Pretty Horses;Cormac McCarthy;en;Intermediate;3.97;68451.0;458.85;0.0;Amazon Digital Services,  Inc,;Ja;Western / Coming of Age / Abenteuer
1914.0;Sherlock Holmes: The Complete Novels and Stories, Vol 2;Arthur Conan Doyle, Kyle Freeman;en;Famous;4.46;66857.0;1263.85;758.31;Random;Ja;Klassiker / Krimi / Detektivgeschichten
1997.0;One Piece, Volume 01;EiichirÃÂ Oda, Andy Nakatani;en;Famous;4.42;67047.0;458.85;0.0;Amazon Digital Services,  Inc,;Ja;Manga / Abenteuer / Piraten
1968.0;The Last Unicorn;Peter S, Beagle;en;Excellent;4.18;76277.0;343.85;0.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Fabelwesen / Klassiker
2005.0;Magyk;Angie Sage;en;Intermediate;3.8;86805.0;343.85;206.31;Amazon Digital Services,  Inc,;Nein;Fantasy / Magie / Kinderbuch
2000.0;Fever 1793;Laurie Halse Anderson;en;Intermediate;3.89;81945.0;458.85;0.0;Amazon Digital Services,  Inc,;Ja;Historische Fiktion / Jugendbuch / Seuchen
2008.0;The Likeness;Tana French;en;Excellent;4.05;72480.0;803.85;482.31;Penguin;Ja;Krimi / Psychothriller / Irland
2015.0;Dead Wake: The Last Crossing of the Lusitania;Erik Larson;en;Excellent;4.07;61439.0;930.35;558.21;Penguin;Nein;Sachbuch / Geschichte / Erster Weltkrieg
1894.0;The Jungle Book;Rudyard Kipling;en;Intermediate;3.94;67107.0;113.85;68.31;Amazon Digital Services,  Inc,;Ja;Klassiker / Tiere / Abenteuer
2013.0;I Am Pilgrim;Terry Hayes;en;Excellent;4.23;49740.0;573.85;344.31;Amazon Digital Services,  Inc,;Ja;Thriller / Spionage / Verschwörung
1956.0;Howl and Other Poems ;Allen Ginsberg, William Carlos Williams;en;Excellent;4.14;71968.0;1269.6;761.76;Harper;Nein;Lyrik / Beat Generation / Klassiker
1997.0;Don't Sweat the Small Stuff;Richard Carlson;en;Intermediate;3.95;63324.0;884.35;530.61;Random;Nein;Self-help  
2011.0;Go the Fuck to Sleep;Adam Mansbach, Ricardo CortÃÂ©s;en;Excellent;4.26;71816.0;113.85;68.31;Amazon Digital Services,  Inc,;Nein;Humor / Childrens parody  
1992.0;Mostly Harmless;Douglas Adams;en;Intermediate;3.96;72426.0;573.85;344.31;Simon and Schuster Digital Sales Inc;Nein;Science Fiction
2003.0;Benjamin Franklin: An American Life;Walter Isaacson;en;Intermediate;3.96;70335.0;573.85;344.31;Macmillan;Nein;Biography / History  
2011.0;The Tiger's Wife;TÃÂ©a Obreht;en;Novice;3.37;66104.0;113.85;0.0;Amazon Digital Services,  Inc,;Nein;Literary Fiction / Magical Realism  
2005.0;Poison Study;Maria V, Snyder;en;Excellent;4.16;96417.0;343.85;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Romance  
2007.0;Lover Unbound;J,R, Ward;en;Excellent;4.33;97514.0;910.86;546516.0;Amazon Digital Services,  Inc,;Nein;Paranormal Romance  
2004.0;Going Postal;Terry Pratchett;en;Excellent;4.36;75186.0;1366.86;820116.0;Penguin;Ja;Fantasy / Satire  
1830.0;The Book of Mormon;Anonymous, Joseph Smith Jr,;en;Excellent;4.37;63530.0;1366.86;820116.0;Random;Nein;Religious Text  
1980.0;The Mist;Stephen King;en;Intermediate;3.92;82062.0;340.86;204516.0;Amazon Digital Services,  Inc,;Ja;Horror / Thriller  
2005.0;Dead Beat;Jim Butcher;en;Famous;4.43;78123.0;568.86;0.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy  
2015.0;Golden Son;Pierce Brown;en;Famous;4.46;57614.0;112.86;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2002.0;Night Watch;Terry Pratchett;en;Famous;4.47;71271.0;910.86;546516.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Satire  
1986.0;The Light Fantastic;Terry Pratchett;en;Intermediate;3.94;75196.0;112.86;67716.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Satire  
2009.0;What the Dog Saw and Other Adventures;Malcolm Gladwell;en;Intermediate;3.82;65277.0;876.66;525996.0;Random;Nein;Non-fiction / Essays  
2015.0;Pretty Girls;Karin Slaughter;en;Intermediate;3.95;60737.0;226.86;0.0;Amazon Digital Services,  Inc,;Nein;Thriller / Crime  
2008.0;Last Argument of Kings;Joe Abercrombie;en;Excellent;4.26;65068.0;568.86;341316.0;Macmillan;Nein;Fantasy / Grimdark  
2014.0;Revival;Stephen King;en;Intermediate;3.75;53662.0;568.86;0.0;Amazon Digital Services,  Inc,;Ja;Horror / Supernatural  
1954.0;Horton Hears a Who!;Dr, Seuss;en;Excellent;4.16;80883.0;112.86;67716.0;Amazon Digital Services,  Inc,;Ja;Childrens Literature  
2006.0;The Blind Side: Evolution of a Game;Michael   Lewis;en;Excellent;4.16;37792.0;226.86;136116.0;Harper;Ja;Non-fiction / Sports  
2001.0;Lirael;Garth Nix;en;Excellent;4.29;78903.0;876.66;525996.0;Penguin;Nein;Fantasy / Young Adult  
2006.0;School's Out Forever;James Patterson;en;Excellent;4.16;90157.0;340.86;204516.0;Amazon Digital Services,  Inc,;Nein;Young Adult / Sci-Fi Thriller  
2015.0;Winter;Marissa Meyer;en;Famous;4.49;100464.0;397.86;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction / Young Adult / Fairy Tale Retelling  
1886.0;The Strange Case of Dr, Jekyll and Mr, Hyde and Other Tales of Terror ;Robert Louis Stevenson, Robert Mighall;en;Intermediate;3.94;80299.0;568.86;341316.0;Random;Ja;Gothic Fiction / Horror / Classic  
2012.0;The Hunger games;Emily Seife;en;Famous;4.4;67264.0;340.86;0.0;Amazon Digital Services,  Inc,;ja;Young Adult Dystopian
2008.0;The Painted Man;Peter V, Brett;en;Excellent;4.27;64416.0;454.86;272916.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Dark Fantasy / Epic Fantasy
2005.0;One Shot;Lee Child;en;Excellent;4.2;63335.0;340.86;204516.0;Simon and Schuster Digital Sales Inc;Ja;Thriller
2012.0;The Serpent's Shadow;Rick Riordan;en;Excellent;4.28;82757.0;345.42;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2008.0;Duma Key;Stephen King;en;Intermediate;3.93;73807.0;844.74;506844.0;Macmillan;Nein;Horror
2006.0;The Shifting Fog;Kate Morton;en;Intermediate;3.93;69948.0;228.0;0.0;Amazon Digital Services,  Inc,;Nein;Historische Roman
2006.0;Proven Guilty;Jim Butcher;en;Famous;4.41;75133.0;778.62;467172.0;Simon and Schuster Digital Sales Inc;Ja;Fantasy
1940.0;The Heart is a Lonely Hunter;Carson McCullers;en;Intermediate;3.97;67643.0;454.86;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2014.0;The Infinite Sea;Rick Yancey;en;Intermediate;3.94;78314.0;454.86;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
1958.0;The Once and Future King;T,H, White;en;Excellent;4.08;76911.0;746.7;448.02;Macmillan;Ja;Fantasy
1992.0;Small Gods;Terry Pratchett;en;Excellent;4.27;72588.0;1220.4;732.24;Harper;Nein;Fantasy
1999.0;Bud, Not Buddy;Christopher Paul Curtis;en;Intermediate;3.89;73000.0;431.66;258996.0;Amazon Digital Services,  Inc,;Ja;Childrens Literature
2007.0;Predictably Irrational: The Hidden Forces that Shape Our Decisions;Dan Ariely;en;Excellent;4.1;61496.0;563.87;0.0;Amazon Digital Services,  Inc,;Nein;Nonfiction
1980.0;The Indian in the Cupboard;Lynne Reid Banks;en;Intermediate;3.89;77046.0;450.87;0.0;Amazon Digital Services,  Inc,;Ja;Childrens Fantasy
2012.0;A Memory of Light;Robert Jordan, Brandon Sanderson;en;Famous;4.5;68410.0;450.87;0.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Epic Fantasy
2012.0;Me and Earl and the Dying Girl;Jesse Andrews;en;Intermediate;3.58;82270.0;1241.87;745122.0;Random;Ja;Young Adult / Contemporary
2010.0;The Ugly Truth;Jeff Kinney;en;Excellent;4.16;68701.0;111.87;67122.0;Amazon Digital Services,  Inc,;Nein;Childrens / Humor
2002.0;Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4);Janet Evanovich;;Excellent;4.34;63691.0;169.5;101.7;Harper;Nein;Mystery / Romance
1998.0;The Surgeon of Crowthorne: a tale of murder, madness & the love of words;Simon Winchester;en;Intermediate;3.84;71411.0;450.87;270522.0;Simon and Schuster Digital Sales Inc;Nein;Biography / True Crime
2002.0;2nd Chance;James Patterson, Andrew Gross;en;Excellent;4.01;68834.0;1388.77;833262.0;Harper;Nein;Thriller / Suspense
1986.0;The Complete Maus;Art Spiegelman;en;Famous;4.53;76785.0;111.87;67122.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
2001.0;The Eyre Affair;Jasper Fforde;en;Intermediate;3.92;85683.0;111.87;67122.0;Amazon Digital Services,  Inc,;Nein;Fantasy / Alternate History
1989.0;Anne Rice's The Vampire Lestat: The Graphic Novel;Faye Perozich, Anne Rice, John Bolton, Daerick GrÃÂ¶ss;en;Excellent;4.17;61842.0;111.87;0.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
1998.0;The Art of Happiness: A Handbook for Living;Dalai Lama XIV, Howard C, Cutler;en;Excellent;4.14;61498.0;1327.75;796.65;Random;Nein;Philosophy / Self-help
2014.0;The Bone Clocks;David Mitchell;en;Intermediate;3.81;53151.0;781.96;469176.0;Random;Nein;Historical Fiction
1998.0;Black and Blue;Anna Quindlen;en;Intermediate;3.86;67753.0;450.87;270522.0;Amazon Digital Services,  Inc,;Nein;Historical Fiction
2004.0;The Last Juror;John Grisham;en;Intermediate;3.85;63114.0;970.67;582402.0;Penguin;Ja;Thriller
2003.0;Diary;Chuck Palahniuk;en;Intermediate;3.6;58428.0;1015.87;609522.0;Hachette;Nein;Contemporary Fiction
2005.0;Eleven on Top;Janet Evanovich;en;Excellent;4.15;84363.0;846.37;507822.0;Penguin;Nein;Romance
2005.0;Tintenblut;Cornelia Funke, Anthea Bell;en;Intermediate;3.91;82291.0;789.87;473922.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2003.0;Sex, Drugs, and Cocoa Puffs: A Low Culture Manifesto;Chuck Klosterman;en;Intermediate;3.75;56548.0;111.87;67122.0;Amazon Digital Services,  Inc,;Nein;Pop Culture Essays
1945.0;Brideshead Revisited: The Sacred and Profane Memories of Captain Charles Ryder;Evelyn Waugh;en;Intermediate;3.99;69087.0;224.87;134922.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2007.0;White Night;Jim Butcher;en;Famous;4.41;73534.0;111.87;67122.0;Amazon Digital Services,  Inc,;Nein;Urban Fantasy
2014.0;The Miniaturist;Jessie Burton;en;Intermediate;3.58;56344.0;224.87;134922.0;Harper;Ja;Historical Fiction
1984.0;Dragons of Autumn Twilight;Margaret Weis, Tracy Hickman;en;Excellent;4.03;76219.0;992.14;595284.0;Simon and Schuster Digital Sales Inc;Nein;Fantasy
2006.0;The Lost Colony;Eoin Colfer;en;Excellent;4.01;103844.0;282.5;169.5;Amazon Digital Services,  Inc,;Nein;Science Fiction
2006.0;Extras;Scott Westerfeld;en;Intermediate;3.59;85873.0;110.88;66528.0;Amazon Digital Services,  Inc,;Nein;Dystopian
2005.0;The Burning Bridge;John Flanagan;en;Excellent;4.28;74156.0;838.88;503328.0;Macmillan;Nein;Fantasy
2014.0;The Book of Life;Deborah Harkness;en;Excellent;4.15;63027.0;334.88;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1992.0;The Artist's Way: A Spiritual Path to Higher Creativity;Julia Cameron;en;Intermediate;3.89;66049.0;670.88;0.0;Amazon Digital Services,  Inc,;Nein;Self-help / Creativity
1992.0;The Stinky Cheese Man and Other Fairly Stupid Tales;Jon Scieszka, Lane Smith;en;Excellent;4.2;78487.0;334.88;200928.0;Amazon Digital Services,  Inc,;Nein;Childrens Literature
2009.0;Horns;Joe Hill;en;Intermediate;3.92;66287.0;334.88;200928.0;Hachette;Ja;Horror
2011.0;Catherine the Great: Portrait of a Woman;Robert K, Massie;en;Intermediate;3.91;66591.0;110.88;0.0;Amazon Digital Services,  Inc,;Ja;Biography
2009.0;The Year of the Flood;Margaret Atwood;en;Excellent;4.05;68597.0;894.88;536928.0;Simon and Schuster Digital Sales Inc;Nein;Dystopian
2009.0;Winter Garden;Kristin Hannah;en;Excellent;4.13;66577.0;334.88;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2003.0;The King of Torts;John Grisham;en;Intermediate;3.67;61835.0;670.88;402528.0;Harper;Nein;Thriller
2006.0;Lone Survivor: The Eyewitness Account of Operation Redwing and the Lost Heroes of SEAL Team 10;Marcus Luttrell, Patrick Robinson;en;Excellent;4.34;46551.0;446.88;0.0;Amazon Digital Services,  Inc,;Ja;Military Non-fiction
2008.0;The 3 Mistakes of My Life;Chetan Bhagat;en;Intermediate;2.97;53331.0;894.88;536928.0;Random;Ja;Contemporary Fiction
1926.0;The Murder of Roger Ackroyd;Agatha Christie;en;Excellent;4.2;71354.0;842.24;505344.0;Amazon Digital Services,  Inc,;Nein;Mystery / Crime
1940.0;Native Son ;Richard Wright;en;Intermediate;3.96;66194.0;334.88;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2008.0;Shadow's Edge;Brent Weeks;en;Excellent;4.27;66390.0;1326.08;795648.0;Random;Nein;Fantasy
2011.0;Under the Never Sky;Veronica Rossi;en;Excellent;4.01;74029.0;446.88;0.0;Amazon Digital Services,  Inc,;Nein;Science Fiction
2003.0;True Believer;Nicholas Sparks;en;Intermediate;3.8;62840.0;558.88;0.0;Amazon Digital Services,  Inc,;Ja;Romance
2011.0;The Lean StartupÃ¢â¬Å½;Eric Ries;en;Excellent;4.04;86284.0;110.88;66528.0;Amazon Digital Services,  Inc,;Nein;Business
2012.0;The Golden Lily;Richelle Mead;en;Excellent;4.36;86929.0;1230.88;738528.0;Penguin;Nein;Paranormal Romance
2008.0;Chasing Harry Winston;Lauren Weisberger;en;Novice;3.32;63342.0;558.88;335328.0;Random;Nein;Chick Lit
1983.0;Magician's Gambit;David Eddings;en;Excellent;4.13;69616.0;334.88;0.0;Amazon Digital Services,  Inc,;Nein;Fantasy
2009.0;The Stand: Captain Trips;Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin;en;Famous;4.43;71000.0;838.88;503328.0;Penguin;;Horror
1960.0;The Rise and Fall of the Third Reich: A History of Nazi Germany;William L, Shirer;en;Excellent;4.15;64391.0;334.88;200928.0;Harper;Nein;History / Non-fiction
2005.0;A Long Way Down;Nick Hornby;en;Novice;3.41;59843.0;446.88;268128.0;Hachette;Ja;Contemporary Fiction
1993.0;Out from Boneville;Jeff Smith, Steve Hamaker;en;Excellent;4.16;62330.0;670.88;0.0;Amazon Digital Services,  Inc,;Nein;Graphic Novel
1995.0;Rose Madder;Stephen King;en;Intermediate;3.66;70921.0;222.88;133728.0;Simon and Schuster Digital Sales Inc;Ja;Horror
1998.0;Die Trying (Jack Reacher, #2);Lee Child;en;Intermediate;4.0;62128.0;334.88;200928.0;Macmillan;Nein;Thriller
2011.0;Beautiful Chaos;Kami Garcia, Margaret Stohl, Paz Pruneda;en;Intermediate;3.95;69709.0;222.88;133728.0;Hachette;Nein;Young Adult
1999.0;Keeping Faith;Jodi Picoult;en;Intermediate;3.79;62405.0;109.89;0.0;Amazon Digital Services,  Inc,;Ja;Contemporary Fiction
2007.0;Heart-Shaped Box;Joe Hill;en;Intermediate;3.82;65005.0;331.89;0.0;Amazon Digital Services,  Inc,;Nein;Horror
2010.0;Cabin Fever;Jeff Kinney;en;Excellent;4.21;63347.0;1330.89;798534.0;Penguin;Nein;Childrens Literature
2008.0;The Way of Shadows;Brent Weeks;en;Excellent;4.29;174000.0;442.89;0.0;Amazon Digital Services,  Inc,;;Fantasy
2005.0;Everyone Worth Knowing;Lauren Weisberger;en;Novice;3.39;59932.0;109.89;0.0;Amazon Digital Services,  Inc,;Nein;Contemporary Fiction
1986.0;Redwall;Brian Jacques;en;Excellent;4.11;73918.0;331.89;0.0;Amazon Digital Services,  Inc,;Ja;Fantasy / Children's
1848.0;Manifest der Kommunistischen Partei;Karl Marx, Friedrich Engels, Gareth Stedman Jones;en;Intermediate;3.51;56464.0;331.89;0.0;Amazon Digital Services,  Inc,;Nein;Political Philosophy
2016.0;The Woman in Cabin 10;Ruth Ware;en;Intermediate;3.67;90541.0;109.89;65934.0;Amazon Digital Services,  Inc,;Nein;Thriller / Mystery
1826.0;The Last of the Mohicans: A Narrative of 1757;James Fenimore Cooper;en;Intermediate;3.69;67632.0;109.89;0.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
1979.0;Sophie's Choice;William Styron;en;Excellent;4.18;66923.0;220.89;132534.0;Amazon Digital Services,  Inc,;Ja;Historical Fiction
2004.0;Shopaholic and Sister;Sophie Kinsella;en;Intermediate;3.64;69007.0;331.89;0.0;Amazon Digital Services,  Inc,;Nein;Chick Lit / Romantic Comedy
